"Active";"Deactivated On";"Reference Author";"Reference ID";"Reference Version";"Relatum 1 Name";"Relatum 1 Number - Revision - Version";"Relatum 1 Revision";"Relatum 1 number";"Relatum 2 Name";"Relatum 2 Number - Revision - Version";"Relatum 2 Revision";"Relatum 2 number"
"";"";"Velev, Jordan";"REL-04086";"V-001";"bim973_2";"CMC-bim973_2-02-040";"02";"CMC-bim973_2";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00105-07-001";"07";"PMC-00105"
"";"";"Velev, Jordan";"REL-04131";"V-001";"bim973_3";"CMC-bim973_3-02-041";"02";"CMC-bim973_3";"CLI_TPM_BU_ALL_ARC_200 REV # 02";"PMC-00076-02-001";"02";"PMC-00076"
"";"";"Velev, Jordan";"REL-04129";"V-001";"bim973_3";"CMC-bim973_3-02-041";"02";"CMC-bim973_3";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Velev, Jordan";"REL-04132";"V-001";"bim973_3";"CMC-bim973_3-02-041";"02";"CMC-bim973_3";"bim973";"VPC-00803-00-001";"00";"VPC-00803"
"";"";"Velev, Jordan";"REL-04127";"V-001";"bim973_4";"CMC-bim973_4-02-042";"02";"CMC-bim973_4";"CLI_TPM_BU_ALL_STR_400 REV # 01";"PMC-00010-01-002";"01";"PMC-00010"
"";"";"Velev, Jordan";"REL-04135";"V-001";"bim973_4";"CMC-bim973_4-02-042";"02";"CMC-bim973_4";"CLI_TPM_EW_ALL_ARC_400 REV # 02";"PMC-00059-02-001";"02";"PMC-00059"
"";"";"Velev, Jordan";"REL-04128";"V-001";"bim973_4";"CMC-bim973_4-02-042";"02";"CMC-bim973_4";"CLI_TPM_EW_ALL_ARC_500 REV # 10";"PMC-00070-10-001";"10";"PMC-00070"
"";"";"Velev, Jordan";"REL-04099";"V-001";"bim973_4";"CMC-bim973_4-02-042";"02";"CMC-bim973_4";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Velev, Jordan";"REL-04101";"V-001";"bim973_4";"CMC-bim973_4-02-042";"02";"CMC-bim973_4";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00105-07-001";"07";"PMC-00105"
"";"";"Ivanov, Penko";"REL-04404";"V-001";"bim_1055_test2";"CMC-bim_1055_test2-01-831";"01";"CMC-bim_1055_test2";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00117-01-001";"01";"PMC-00117"
"";"";"Ivanov, Penko";"REL-04439";"V-001";"bim_1055_test4";"CMC-bim_1055_test4-01-832";"01";"CMC-bim_1055_test4";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00120-01-001";"01";"PMC-00120"
"";"";"Ivanov, Penko";"REL-04441";"V-001";"bim_1055_test4";"CMC-bim_1055_test4-02-049";"02";"CMC-bim_1055_test4";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00120-01-001";"01";"PMC-00120"
"";"";"Ivanov, Penko";"REL-04440";"V-001";"bim_1055_test4";"CMC-bim_1055_test4-02-049";"02";"CMC-bim_1055_test4";"CLI_TPM_BU_ALL_STR_400 REV # 01";"PMC-00121-01-001";"01";"PMC-00121"
"";"";"Iliev, Dimitar";"REL-04632";"V-001";"bim_1170_Test_02";"CMC-bim_1170_Test_02-01-851";"01";"CMC-bim_1170_Test_02";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Ivanov, Penko";"REL-04616";"V-001";"bim_1170_adidas_largeCoordinates";"CMC-bim_1170_adidas_largeCoordinates-01-847";"01";"CMC-bim_1170_adidas_largeCoordinates";"ADI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00136-07-001";"07";"PMC-00136"
"";"";"Ivanov, Penko";"REL-04615";"V-001";"bim_1170_adidas_largeCoordinates";"CMC-bim_1170_adidas_largeCoordinates-01-847";"01";"CMC-bim_1170_adidas_largeCoordinates";"ADI_TPM_BU_ALL_ARC_200 REV # 10";"PMC-00137-10-001";"10";"PMC-00137"
"";"";"Ivanov, Penko";"REL-04620";"V-001";"bim_1170_test2_adidasModels_largeCoordinates";"CMC-bim_1170_test2_adidasModels_largeCoordinates-01-849";"01";"CMC-bim_1170_test2_adidasModels_largeCoordinates";"ADI_TPM_BU_ALL_ARC_100 REV # 06";"PMC-00143-06-001";"06";"PMC-00143"
"";"";"Ivanov, Penko";"REL-04619";"V-001";"bim_1170_test2_adidasModels_largeCoordinates";"CMC-bim_1170_test2_adidasModels_largeCoordinates-01-849";"01";"CMC-bim_1170_test2_adidasModels_largeCoordinates";"ADI_TPM_BU_ALL_ARC_300 REV # 09";"PMC-00144-09-001";"09";"PMC-00144"
"";"";"Ivanov, Penko";"REL-04618";"V-001";"bim_1170_test_adidas";"CMC-bim_1170_test_adidas-01-848";"01";"CMC-bim_1170_test_adidas";"ADI_TPM_BU_ALL_ARC_300 REV # 09";"PMC-00141-09-001";"09";"PMC-00141"
"";"";"Ivanov, Penko";"REL-04617";"V-001";"bim_1170_test_adidas";"CMC-bim_1170_test_adidas-01-848";"01";"CMC-bim_1170_test_adidas";"ADI_TPM_BU_ALL_ARC_100 REV # 06";"PMC-00142-06-001";"06";"PMC-00142"
"";"";"Ivanov, Penko";"REL-04692";"V-001";"bim_1190_utf8_jpn";"CMC-bim_1190_utf8_jpn-02-064";"02";"CMC-bim_1190_utf8_jpn";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00154-07-001";"07";"PMC-00154"
"";"";"Ivanov, Penko";"REL-04693";"V-001";"bim_1190_utf8_jpn";"CMC-bim_1190_utf8_jpn-03-043";"03";"CMC-bim_1190_utf8_jpn";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00154-07-001";"07";"PMC-00154"
"";"";"Ivanov, Penko";"REL-04694";"V-001";"bim_1190_utf8_jpn";"CMC-bim_1190_utf8_jpn-03-043";"03";"CMC-bim_1190_utf8_jpn";"CLI_TPM_BU_ALL_ARC_400 REV # 08";"PMC-00155-08-001";"08";"PMC-00155"
"";"";"Ivanov, Penko";"REL-04442";"V-001";"bim_959_test1";"CMC-bim_959_test1-01-833";"01";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00122-01-001";"01";"PMC-00122"
"";"";"Ivanov, Penko";"REL-04443";"V-001";"bim_959_test1";"CMC-bim_959_test1-02-050";"02";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00122-01-001";"01";"PMC-00122"
"";"";"Ivanov, Penko";"REL-04444";"V-001";"bim_959_test1";"CMC-bim_959_test1-02-050";"02";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_800 REV # 01";"PMC-00123-01-001";"01";"PMC-00123"
"";"";"Ivanov, Penko";"REL-04446";"V-001";"bim_959_test1";"CMC-bim_959_test1-03-035";"03";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00122-01-001";"01";"PMC-00122"
"";"";"Ivanov, Penko";"REL-04447";"V-001";"bim_959_test1";"CMC-bim_959_test1-03-035";"03";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_800 REV # 01";"PMC-00123-01-001";"01";"PMC-00123"
"";"";"Ivanov, Penko";"REL-04445";"V-001";"bim_959_test1";"CMC-bim_959_test1-03-035";"03";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_300 REV # 01";"PMC-00124-01-001";"01";"PMC-00124"
"";"";"Ivanov, Penko";"REL-04449";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00122-01-001";"01";"PMC-00122"
"";"";"Ivanov, Penko";"REL-04451";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_800 REV # 01";"PMC-00123-01-001";"01";"PMC-00123"
"";"";"Ivanov, Penko";"REL-04448";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_300 REV # 01";"PMC-00124-01-001";"01";"PMC-00124"
"";"";"Ivanov, Penko";"REL-04450";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"CLI_TPM_WW_ALL_ARC_400 REV # 02";"PMC-00125-02-001";"02";"PMC-00125"
"";"";"Designer";"REL-04561";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"TestVPC_1461746896";"VPC-00805-00-001";"00";"VPC-00805"
"";"";"Designer";"REL-04562";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"David-Marco";"VPC-00807-00-001";"00";"VPC-00807"
"";"";"Designer";"REL-04563";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"Test VPC 2016-05-09 13:00:10.922629";"VPC-00810-00-001";"00";"VPC-00810"
"";"";"Designer";"REL-04564";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"TestVPC_1462884078";"VPC-00812-00-001";"00";"VPC-00812"
"";"";"Designer";"REL-04565";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"TestVPC_1462884441";"VPC-00814-00-001";"00";"VPC-00814"
"";"";"Designer";"REL-04566";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"TestVPC_1462892436";"VPC-00822-00-001";"00";"VPC-00822"
"";"";"Designer";"REL-04567";"V-001";"bim_959_test1";"CMC-bim_959_test1-04-027";"04";"CMC-bim_959_test1";"TestVPC_1462954468";"VPC-00824-00-001";"00";"VPC-00824"
"";"";"Ivanov, Penko";"REL-04453";"V-001";"bim_959_test9";"CMC-bim_959_test9-01-834";"01";"CMC-bim_959_test9";"CLI_TPM_WW_ALL_ARC_100 REV # 01";"PMC-00051-01-001";"01";"PMC-00051"
"";"";"Ivanov, Penko";"REL-04452";"V-001";"bim_959_test9";"CMC-bim_959_test9-01-834";"01";"CMC-bim_959_test9";"CLI_TPM_WE_ALL_MEP_400 REV # 01";"PMC-00127-01-001";"01";"PMC-00127"
"";"";"Ivanov, Penko";"REL-04454";"V-001";"bim_959_test9";"CMC-bim_959_test9-01-834";"01";"CMC-bim_959_test9";"CLI_TPM_BU_ALL_STR_400 REV # 01";"PMC-00128-01-001";"01";"PMC-00128"
"";"";"Ivanov, Penko";"REL-04627";"V-001";"client_large_coordinates";"CMC-client_large_coordinates-01-870";"01";"CMC-client_large_coordinates";"ADI_TPM_BU_ALL_ARC_500 REV # 09";"PMC-00150-09-001";"09";"PMC-00150"
"";"";"(Ewert, Gernot, think project!)";"REL-04625";"V-001";"client_large_coordinates";"CMC-client_large_coordinates-02-056";"02";"CMC-client_large_coordinates";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00149-09-001";"09";"PMC-00149"
"";"";"Ivanov, Penko";"REL-04628";"V-001";"client_large_coordinates";"CMC-client_large_coordinates-03-038";"03";"CMC-client_large_coordinates";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Ivanov, Penko";"REL-04629";"V-001";"client_large_coordinates";"CMC-client_large_coordinates-05-021";"05";"CMC-client_large_coordinates";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00149-09-001";"09";"PMC-00149"
"";"";"Ivanov, Penko";"REL-04630";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-01-871";"01";"CMC-duplex_mm_10km_offset";"ADI_TPM_BU_ALL_ARC_500 REV # 09";"PMC-00150-09-001";"09";"PMC-00150"
"";"";"(Ewert, Gernot, think project!)";"REL-04626";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-02-057";"02";"CMC-duplex_mm_10km_offset";"ADI_TPM_BU_ALL_ARC_500 REV # 09";"PMC-00150-09-001";"09";"PMC-00150"
"";"";"Dokumentablage, Company, think project!";"REL-04638";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-03-039";"03";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Dokumentablage, Company, think project!";"REL-04639";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-04-031";"04";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Dokumentablage, Company, think project!";"REL-04640";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-04-031";"04";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_700 REV # 01";"PMC-00130-01-001";"01";"PMC-00130"
"";"";"Dokumentablage, Company, think project!";"REL-04643";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-05-022";"05";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Dokumentablage, Company, think project!";"REL-04641";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-05-022";"05";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Dokumentablage, Company, think project!";"REL-04642";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-05-022";"05";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_700 REV # 01";"PMC-00130-01-001";"01";"PMC-00130"
"";"";"Dokumentablage, Company, think project!";"REL-04644";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-06-019";"06";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Dokumentablage, Company, think project!";"REL-04645";"V-001";"duplex_mm_10km_offset";"CMC-duplex_mm_10km_offset-06-019";"06";"CMC-duplex_mm_10km_offset";"CLI_TPM_AT_ALL_ARC_700 REV # 01";"PMC-00130-01-001";"01";"PMC-00130"
"";"";"Velev, Jordan";"REL-04071";"V-001";"rel_test";"CMC-rel_test--742";"";"CMC-rel_test";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073--001";"";"PMC-00073"
"";"";"Velev, Jordan";"REL-04073";"V-001";"rel_test";"CMC-rel_test-01-742";"01";"CMC-rel_test";"CLI_TPM_BU_ALL_ARC_100 REV # 05";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Velev, Jordan";"REL-04072";"V-001";"rel_test";"CMC-rel_test-01-742";"01";"CMC-rel_test";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Schapke, Sven-Eric, think project!";"REL-04577";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_EA_ALL_MEP_400 REV # 01";"PMC-00002-01-002";"01";"PMC-00002"
"";"";"Schapke, Sven-Eric, think project!";"REL-04579";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_EW_ALL_ARC_400 REV # 02";"PMC-00059-02-001";"02";"PMC-00059"
"";"";"Schapke, Sven-Eric, think project!";"REL-04580";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_EW_ALL_ARC_500 REV # 10";"PMC-00070-10-001";"10";"PMC-00070"
"";"";"Schapke, Sven-Eric, think project!";"REL-04599";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_EW_ALL_ARC_300 REV # 10";"PMC-00071-10-002";"10";"PMC-00071"
"";"";"Schapke, Sven-Eric, think project!";"REL-04601";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_BU_ALL_ARC_600 REV # 06";"PMC-00078-06-001";"06";"PMC-00078"
"";"";"Schapke, Sven-Eric, think project!";"REL-04578";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_WE_ALL_MEP_400 REV # 01";"PMC-00127-01-001";"01";"PMC-00127"
"";"";"Schapke, Sven-Eric, think project!";"REL-04600";"V-001";"test";"CMC-test-01-828";"01";"CMC-test";"CLI_TPM_BU_ALL_STR_400 REV # 01";"PMC-00128-01-001";"01";"PMC-00128"
"";"";"Velev, Jordan";"REL-04186";"V-001";"test111";"CMC-test111-01-814";"01";"CMC-test111";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"(Ewert, Gernot, think project!)";"REL-04624";"V-001";"testTunnel_with_Distance";"CMC-testTunnel_with_Distance-02-055";"02";"CMC-testTunnel_with_Distance";"ADI_TPM_BU_ALL_ARC_600 REV # 01";"PMC-00148-01-001";"01";"PMC-00148"
"";"";"Ivanova, Teodora, think project!";"REL-04685";"V-001";"test_1";"CMC-test_1-01-876";"01";"CMC-test_1";"CLI_TPM_BU_ALL_ARC_100 REV # 05";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Ivanova, Teodora, think project!";"REL-04686";"V-001";"test_1";"CMC-test_1-01-876";"01";"CMC-test_1";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00153-10-001";"10";"PMC-00153"
"";"";"Ivanova, Teodora, think project!";"REL-04688";"V-001";"test_1";"CMC-test_1-02-063";"02";"CMC-test_1";"CLI_TPM_BU_ALL_ARC_100 REV # 05";"PMC-00049-05-001";"05";"PMC-00049"
"";"";"Velev, Jordan";"REL-04690";"V-001";"test_1";"CMC-test_1-02-063";"02";"CMC-test_1";"ADI_TPM_BU_ALL_ARC_600 REV # 01";"PMC-00148-01-001";"01";"PMC-00148"
"";"";"Ivanova, Teodora, think project!";"REL-04696";"V-001";"test_2";"CMC-test_2-01-880";"01";"CMC-test_2";"CLI_TPM_BU_ALL_ARC_400 REV # 08";"PMC-00155-08-001";"08";"PMC-00155"
"";"";"Ivanova, Teodora, think project!";"REL-04698";"V-001";"test_3";"CMC-test_3-01-883";"01";"CMC-test_3";"CLI_TPM_BU_ALL_ARC_400 REV # 08";"PMC-00155-08-001";"08";"PMC-00155"
"";"";"Ivanova, Teodora, think project!";"REL-04700";"V-001";"test_3";"CMC-test_3-02-065";"02";"CMC-test_3";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00151-09-001";"09";"PMC-00151"
"";"";"Ivanova, Teodora, think project!";"REL-04699";"V-001";"test_3";"CMC-test_3-02-065";"02";"CMC-test_3";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00154-07-001";"07";"PMC-00154"
"";"";"Ivanova, Teodora, think project!";"REL-04702";"V-001";"test_3";"CMC-test_3-03-044";"03";"CMC-test_3";"ADI_TPM_BU_ALL_ARC_100 REV # 01";"PMC-00145-01-001";"01";"PMC-00145"
"";"";"Ivanova, Teodora, think project!";"REL-04701";"V-001";"test_3";"CMC-test_3-03-044";"03";"CMC-test_3";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00151-09-001";"09";"PMC-00151"
"";"";"Ivanova, Teodora, think project!";"REL-04703";"V-001";"test_3";"CMC-test_3-04-033";"04";"CMC-test_3";"ADI_TPM_BU_ALL_ARC_100 REV # 01";"PMC-00145-01-001";"01";"PMC-00145"
"";"";"Ivanova, Teodora, think project!";"REL-04697";"V-001";"test_4";"CMC-test_4-01-881";"01";"CMC-test_4";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00153-10-001";"10";"PMC-00153"
"";"";"Ivanova, Teodora, think project!";"REL-04706";"V-001";"test_5";"CMC-test_5-01-884";"01";"CMC-test_5";"AQP_TPM_BU_ALL_STR_100 REV # 01";"PMC-00157-01-001";"01";"PMC-00157"
"";"";"Ivanov, Penko";"REL-04631";"V-001";"test_bim_1179";"CMC-test_bim_1179-01-872";"01";"CMC-test_bim_1179";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00151-09-001";"09";"PMC-00151"
"";"";"Iliev, Dimitar";"REL-04634";"V-001";"test_bim_1179";"CMC-test_bim_1179-02-058";"02";"CMC-test_bim_1179";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Iliev, Dimitar";"REL-04633";"V-001";"test_bim_1179";"CMC-test_bim_1179-02-058";"02";"CMC-test_bim_1179";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Iliev, Dimitar";"REL-04635";"V-001";"test_bim_1179";"CMC-test_bim_1179-02-058";"02";"CMC-test_bim_1179";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00151-09-001";"09";"PMC-00151"
"";"";"Dokumentablage, Company, think project!";"REL-04661";"V-001";"test_bim_1179";"CMC-test_bim_1179-03-041";"03";"CMC-test_bim_1179";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073"
"";"";"Dokumentablage, Company, think project!";"REL-04662";"V-001";"test_bim_1179";"CMC-test_bim_1179-03-041";"03";"CMC-test_bim_1179";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113"
"";"";"Dokumentablage, Company, think project!";"REL-04660";"V-001";"test_bim_1179";"CMC-test_bim_1179-03-041";"03";"CMC-test_bim_1179";"ADI_TPM_BU_ALL_ARC_400 REV # 09";"PMC-00151-09-001";"09";"PMC-00151"
"";"";"Ivanova, Teodora, think project!";"REL-04679";"V-001";"testercho";"CMC-testercho-01-875";"01";"CMC-testercho";"CLI_TPM_BU_ALL_ARC_200 REV # 02";"PMC-00076-02-001";"02";"PMC-00076"
"";"";"Ivanova, Teodora, think project!";"REL-04680";"V-001";"testercho";"CMC-testercho-01-875";"01";"CMC-testercho";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00105-07-001";"07";"PMC-00105"
"";"";"Ivanova, Teodora, think project!";"REL-04681";"V-001";"testercho";"CMC-testercho-02-062";"02";"CMC-testercho";"CLI_TPM_BU_ALL_ARC_200 REV # 02";"PMC-00076-02-001";"02";"PMC-00076"
"";"";"Ivanova, Teodora, think project!";"REL-04683";"V-001";"testercho";"CMC-testercho-02-062";"02";"CMC-testercho";"CLI_TPM_AT_ALL_ARC_600 REV # 10";"PMC-00135-10-001";"10";"PMC-00135"
"";"";"Ivanova, Teodora, think project!";"REL-04684";"V-001";"testercho";"CMC-testercho-03-042";"03";"CMC-testercho";"CLI_TPM_BU_ALL_ARC_200 REV # 02";"PMC-00076-02-001";"02";"PMC-00076"
"yes";"";"Dokumentablage, Company, think project!";"REL-01280";"V-001";"CLI_TPM_AT_01_ARC_60";"DRC-00003-02-V-001";"02";"DRC-00003";"CLI_TPM_AT_ALL_ARC_400_01";"PMC-00004-01-V-003";"01";"PMC-00004"
"";"";"Dokumentablage, Company, think project!";"REL-02360";"V-001";"CRT_BSM_EW_002_IWL_400 REV # 01";"PMC-00022-01-001";"01";"PMC-00022";"AUTOMATIC TESTING 00002";"CMC-00850-01-214";"01";"CMC-00850"
"";"";"Dokumentablage, Company, think project!";"REL-02361";"V-001";"CRT_BSM_EW_003_IWL_400 REV # 01";"PMC-00023-01-001";"01";"PMC-00023";"AUTOMATIC TESTING 00002";"CMC-00850-01-214";"01";"CMC-00850"
"";"";"Dokumentablage, Company, think project!";"REL-02362";"V-001";"CRT_BSM_WW_001_ICW_400 REV # 01";"PMC-00024-01-001";"01";"PMC-00024";"AUTOMATIC TESTING 00002";"CMC-00850-01-214";"01";"CMC-00850"
"";"";"Dokumentablage, Company, think project!";"REL-02363";"V-001";"CRT_BSM_WW_001_ISR_400 REV # 01";"PMC-00025-01-001";"01";"PMC-00025";"AUTOMATIC TESTING 00002";"CMC-00850-01-214";"01";"CMC-00850"
"";"";"Dokumentablage, Company, think project!";"REL-04647";"V-001";"CLI_TPM_AT_ALL_ARC_400 REV # 10";"PMC-00073-10-001";"10";"PMC-00073";"EMPTY_ONE_15";"CMC-EMPTY_ONE_15-01-866";"01";"CMC-EMPTY_ONE_15"
"";"";"Peev, Georgi";"REL-04166";"V-001";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00105-07-001";"07";"PMC-00105";"TestCMC_1463214351";"CMC-TestCMC_1463214351-01-806";"01";"CMC-TestCMC_1463214351"
"";"";"Peev, Georgi";"REL-04165";"V-001";"CLI_TPM_BU_ALL_ARC_400 REV # 07";"PMC-00105-07-001";"07";"PMC-00105";"TestCMC_1463214562";"CMC-TestCMC_1463214562-01-807";"01";"CMC-TestCMC_1463214562"
"";"";"Dokumentablage, Company, think project!";"REL-04646";"V-001";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113";"EMPTY_ONE_15";"CMC-EMPTY_ONE_15-01-866";"01";"CMC-EMPTY_ONE_15"
"";"";"Dokumentablage, Company, think project!";"REL-04656";"V-001";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00113-10-001";"10";"PMC-00113";"Small_model_test";"CMC-Small_model_test-04-032";"04";"CMC-Small_model_test"
"";"";"Zacharias, David";"REL-04430";"V-001";"CLI_TPM_WW_ALL_ARC_400 REV # 01";"PMC-00117-01-001";"01";"PMC-00117";"DavidsCMC_5PMs";"CMC-DavidsCMC_5PMs-25-001";"25";"CMC-DavidsCMC_5PMs"
"";"";"Ivanova, Teodora, think project!";"REL-04689";"V-001";"CLI_TPM_BU_ALL_STR_400 REV # 01";"PMC-00128-01-001";"01";"PMC-00128";"test_1";"CMC-test_1-02-063";"02";"CMC-test_1"
"";"";"Dokumentablage, Company, think project!";"REL-04659";"V-001";"CLI_TPM_AT_ALL_ARC_700 REV # 01";"PMC-00130-01-001";"01";"PMC-00130";"test_bim_1179";"CMC-test_bim_1179-02-058";"02";"CMC-test_bim_1179"
"";"";"Zacharias, David";"REL-04709";"V-001";"CLI_TPM_AT_ALL_ARC_200 REV # 10";"PMC-00153-10-001";"10";"PMC-00153";"Davids_CMC";"CMC-Davids_CMC-21-002";"21";"CMC-Davids_CMC"
"";"";"Dokumentablage, Company, think project!";"REL-00592";"V-001";"RFI # - 10000";"RFI-00025-00-V-001";"00";"RFI-00025";"VIEWPOINT FOR PRESENTATION 1";"VPC-00103-00-V-001";"00";"VPC-00103"
"";"";"Dokumentablage, Company, think project!";"REL-00593";"V-001";"RFI # - 10000";"RFI-00025-00-V-001";"00";"RFI-00025";"VIEWPOINT FOR PRESENTATION 2";"VPC-00104-00-V-001";"00";"VPC-00104"
"";"";"Dokumentablage, Company, think project!";"REL-00756";"V-001";"testRfiCmc";"RFI-00032-01-V-001";"01";"RFI-00032";"TEST IFC";"CMC-00246-01-V-001";"01";"CMC-00246"
"";"";"Dokumentablage, Company, think project!";"REL-00757";"V-001";"testRFICMC2";"RFI-00033-01-V-001";"01";"RFI-00033";"TEST IFC";"CMC-00246-01-V-001";"01";"CMC-00246"
"";"";"Dokumentablage, Company, think project!";"REL-00760";"V-001";"ttrfi";"RFI-00034-01-V-001";"01";"RFI-00034";"Another ToniTest";"CMC-00216-01-V-001";"01";"CMC-00216"
"";"";"Dokumentablage, Company, think project!";"REL-00770";"V-001";"RFI GEE";"RFI-00035-01-V-001";"01";"RFI-00035";"TEST IFC";"CMC-00246-01-V-001";"01";"CMC-00246"
